project,category,column1,column2,column3,,
039,Unova Champions,Lenora,Cinccino,,,
039,Unova Champions,Lenora,Lickilicky,,,
039,Unova Champions,Burgh,Whirlipede,,,
039,Unova Champions,Burgh,Dwebble,,,
039,Unova Champions,Burgh,Crustle,,,
039,Unova Champions,Burgh,Swadloon,,,
039,Unova Champions,Burgh,Leavanny,,,
039,Unova Champions,Burgh,Shelmet,,,
039,Unova Champions,Burgh,Escavalier,,,
039,Unova Champions,Burgh,Karrablast,,,
039,Unova Champions,Burgh,Accelgor,,,
039,Unova Champions,Burgh,Vespiquen,,,
039,Unova Champions,Burgh,Durant,,,
039,Unova Champions,Burgh,Heracross,,,
039,Unova Champions,Elesa,Emolga,,,
039,Unova Champions,Elesa,Zebstrika,,,
039,Unova Champions,Elesa,Flaafy,,,
039,Unova Champions,Elesa,Ampharos,,,
039,Unova Champions,Elesa,Joltik,,,
039,Unova Champions,Elesa,Galvantula,,,
039,Unova Champions,Elesa,Eelektross,,,
039,Unova Champions,Elesa,Stunfisk,,,
039,Unova Champions,Elesa,Luxray,,,
039,Unova Champions,Clay,Krokorok,,,
039,Unova Champions,Clay,Krookodile,,,
039,Unova Champions,Clay,Palpitoad,,,
039,Unova Champions,Clay,Seismitoad,,,
039,Unova Champions,Clay,Excadrill,,,
039,Unova Champions,Clay,Sandslash,,,
039,Unova Champions,Clay,Onix,,,
039,Unova Champions,Clay,Claydol,,,
039,Unova Champions,Clay,Mamoswine,,,
039,Unova Champions,Clay,Golurk,,,
039,Unova Champions,Clay,Flygon,,,
039,Unova Champions,Skyla,Swoobat,,,
039,Unova Champions,Skyla,Unfezant,,,
039,Unova Champions,Skyla,Swanna,,,
039,Unova Champions,Skyla,Skarmory,,,
039,Unova Champions,Skyla,Sigilyph,,,
039,Unova Champions,Skyla,Archeops,,,
039,Unova Champions,Skyla,Braviary,,,
039,Unova Champions,Skyla,Mandibuzz,,,
039,Unova Champions,Skyla,Jumpluff,,,
039,Unova Champions,Skyla,Drifblim,,,
039,Unova Champions,Brycen,Vanillish,,,
039,Unova Champions,Brycen,Vanilluxe,,,
039,Unova Champions,Brycen,Cryogonal,,,
039,Unova Champions,Brycen,Beartic,,,
039,Unova Champions,Brycen,Weavile,,,
039,Unova Champions,Brycen,Dewgong,,,
039,Unova Champions,Brycen,Walrein,,,
039,Unova Champions,Brycen,Pawniard,,,
039,Unova Champions,Brycen,Vullaby,,,
039,Unova Champions,Brycen,Mandibuzz,,,
039,Unova Champions,Brycen,Honchrow,,,
039,Unova Champions,Brycen,Scrafty,,,
039,Unova Champions,Brycen,Zoroark,,,
039,Unova Champions,Brycen,Heracross,,,
039,Unova Champions,Brycen,Sawk,,,
039,Unova Champions,Brycen,Escavalier,,,
039,Unova Champions,Brycen,Houndoom,,,
039,Unova Champions,Brycen,Bisharp,,,
039,Unova Champions,Brycen,Sharpedo,,,
039,Unova Champions,Brycen,Hydreigon,,,
039,Unova Champions,Drayden,Fraxure,,,
039,Unova Champions,Drayden,Haxorus,,,
039,Unova Champions,Drayden,Druddigon,,,
039,Unova Champions,Drayden,Flygon,,,
039,Unova Champions,Drayden,Altaria,,,
039,Unova Champions,Drayden,Hydreigon,,,
039,Unova Champions,Drayden,Salamence,,,
039,Unova Champions,Iris,Fraxure,,,
039,Unova Champions,Iris,Haxorus,,,
039,Unova Champions,Iris,Druddigon,,,
039,Unova Champions,Iris,Hydreigon,,,
039,Unova Champions,Iris,Archeops,,,
039,Unova Champions,Iris,Aggron,,,
039,Unova Champions,Iris,Lapras,,,
039,Unova Champions,Cheren,Patrat,,,
039,Unova Champions,Cheren,Watchog,,,
039,Unova Champions,Cheren,Lillipup,,,
039,Unova Champions,Cheren,Stoutland,,,
039,Unova Champions,Cheren,Pidove,,,
039,Unova Champions,Cheren,Cinccino,,,
039,Unova Champions,Cheren,Zangoose,,,
039,Unova Champions,Cheren,Lopunny,,,
039,Unova Champions,Cheren,Castform,,,
039,Unova Champions,Cheren,Bouffalant,,,
039,Unova Champions,Cheren,Porygon-Z,,,
039,Unova Champions,Cheren,Lickilicky,,,
039,Unova Champions,Roxie,Koffing,,,
039,Unova Champions,Roxie,Whirlipede,,,
039,Unova Champions,Roxie,Grimer,,,
039,Unova Champions,Roxie,Scolipede,,,
039,Unova Champions,Roxie,Seviper,,,
039,Unova Champions,Roxie,Garbodor,,,
039,Unova Champions,Roxie,Golbat,,,
039,Unova Champions,Roxie,Crobat,,,
039,Unova Champions,Roxie,Amoonguss,,,
039,Unova Champions,Roxie,Drapion,,,
039,Unova Champions,Roxie,Toxicroak,,,
039,Unova Champions,Marlon,Carracosta,,,
039,Unova Champions,Marlon,Wailord,,,
039,Unova Champions,Marlon,Jellicent,,,
039,Unova Champions,Marlon,Mantine,,,
039,Unova Champions,Marlon,Starmie,,,
039,Unova Champions,Marlon,Alomomola,,,
039,Unova Champions,Marlon,Quagsire,,,
039,Unova Champions,Marlon,Cloyster,,,
039,Kalos Champions,Viola,Surskit,,,
039,Kalos Champions,Viola,Masquerain,,,
039,Kalos Champions,Viola,Vivillion,,,
039,Kalos Champions,Grant,Amaura,,,
039,Kalos Champions,Grant,Aurorus,,,
039,Kalos Champions,Grant,Tyrunt,,,
039,Kalos Champions,Grant,Tyrantrum,,,
039,Kalos Champions,Korrina,Lucario,,,
039,Kalos Champions,Korrina,Mienfoo,,,
039,Kalos Champions,Korrina,Machoke,,,
039,Kalos Champions,Korrina,Machamp,,,
039,Kalos Champions,Korrina,Hawlucha,,,
039,Kalos Champions,Ramos,Jumpluff,,,
039,Kalos Champions,Ramos,Weepinbell,,,
039,Kalos Champions,Ramos,Victreebell,,,
039,Kalos Champions,Ramos,Gogoat,,,
039,Kalos Champions,Clemont,Emolga,,,
039,Kalos Champions,Clemont,Magneton,,,
039,Kalos Champions,Clemont,Magnezone,,,
039,Kalos Champions,Clemont,Heliolisk,,,
039,Kalos Champions,Valerie,Mawile,,,
039,Kalos Champions,Valerie,Mr. Mime,,,
039,Kalos Champions,Valerie,Sylveon,,,
039,Kalos Champions,Olympia,Sigilyph,,,
039,Kalos Champions,Olympia,Slowking,,,
039,Kalos Champions,Olympia,Meowstic,,,
039,Kalos Champions,Wulfric,Abomasnow,,,
039,Kalos Champions,Wulfric,Cryogonal,,,
039,Kalos Champions,Wulfric,Avalugg,,,
039,Galar Champions,Milo,Bellossom,,,
039,Galar Champions,Milo,Shiftry,,,
039,Galar Champions,Milo,Ludicolo,,,
039,Galar Champions,Milo,Cherrim,,,
039,Galar Champions,Milo,Tsareena,,,
039,Galar Champions,Milo,Gossifleur,,,
039,Galar Champions,Milo,Eldegoss,,,
039,Galar Champions,Milo,Flapple,,,
039,Galar Champions,Milo,Appletun,,,
039,Galar Champions,Nessa,Goldeen,,,
039,Galar Champions,Nessa,Seaking,,,
039,Galar Champions,Nessa,Arrokuda,,,
039,Galar Champions,Nessa,Barraskewda,,,
039,Galar Champions,Nessa,Drednaw,,,
039,Galar Champions,Nessa,Golisopod,,,
039,Galar Champions,Nessa,Pelipper,,,
039,Galar Champions,Nessa,Quagsire,,,
039,Galar Champions,Nessa,Toxapex,,,
039,Galar Champions,Kabu,Ninetales,,,
039,Galar Champions,Kabu,Arcanine,,,
039,Galar Champions,Kabu,Centiskorch,,,
039,Galar Champions,Kabu,Torkoal,,,
039,Galar Champions,Kabu,Salazzle,,,
039,Galar Champions,Bea,Hitmontop,,,
039,Galar Champions,Bea,Pangoro,,,
039,Galar Champions,Bea,Sirfetch’d,,,
039,Galar Champions,Bea,Machamp,,,
039,Galar Champions,Bea,Hawlucha,,,
039,Galar Champions,Bea,Grapploct,,,
039,Galar Champions,Bea,Falinks,,,
039,Galar Champions,Allister,Yamask,,,
039,Galar Champions,Allister,Mimikyu,,,
039,Galar Champions,Allister,Cursola,,,
039,Galar Champions,Allister,Gengar,,,
039,Galar Champions,Allister,Dusknoir,,,
039,Galar Champions,Allister,Chandelure,,,
039,Galar Champions,Allister,Polteageist,,,
039,Galar Champions,Allister,Runerigus,,,
039,Galar Champions,Opal,Weezing,,,
039,Galar Champions,Opal,Mawile,,,
039,Galar Champions,Opal,Togekiss,,,
039,Galar Champions,Opal,Alcremie,,,
039,Galar Champions,Bede,Mawile,,,
039,Galar Champions,Bede,Gardevoir,,,
039,Galar Champions,Bede,Rapidash,,,
039,Galar Champions,Bede,Sylveon,,,
039,Galar Champions,Bede,Hatterene,,,
039,Galar Champions,Gordie,Barbaracle,,,
039,Galar Champions,Gordie,Shuckle,,,
039,Galar Champions,Gordie,Stonjourner,,,
039,Galar Champions,Gordie,Coalossal,,,
039,Galar Champions,Gordie,Tyranitar,,,
039,Galar Champions,Melony,Frosmoth,,,
039,Galar Champions,Melony,Darmanitan,,,
039,Galar Champions,Melony,Eiscue,,,
039,Galar Champions,Melony,Lapras,,,
039,Galar Champions,Melony,Mr. Rime,,,
039,Galar Champions,Piers,Scrafty,,,
039,Galar Champions,Piers,Malamar,,,
039,Galar Champions,Piers,Skuntank,,,
039,Galar Champions,Piers,Obstagoon,,,
039,Galar Champions,Piers,Toxtricity,,,
039,Galar Champions,Marnie,Liepard,,,
039,Galar Champions,Marnie,Toxicroak,,,
039,Galar Champions,Marnie,Scrafty,,,
039,Galar Champions,Marnie,Morpeko,,,
039,Galar Champions,Marnie,Grimmsnarl,,,
039,Galar Champions,Raihan,Gigalith,,,
039,Galar Champions,Raihan,Flygon,,,
039,Galar Champions,Raihan,Sandaconda,,,
039,Galar Champions,Raihan,Duraludon,,,
039,Galar Champions,Raihan,Torkoal,,,
039,Galar Champions,Raihan,Goodra,,,
039,Galar Champions,Raihan,Turtonator,,,
039,Pladea Champions,Katy,Nymble,,,
039,Pladea Champions,Katy,Lokix,,,
039,Pladea Champions,Katy,Tarountula,,,
039,Pladea Champions,Katy,Spidops,,,
039,Pladea Champions,Katy,Teddiursa,,,
039,Pladea Champions,Katy,Ursaring,,,
039,Pladea Champions,Katy,Forretress,,,
039,Pladea Champions,Katy,Heracross,,,
039,Pladea Champions,Katy,Araquanid,,,
039,Pladea Champions,Brassius,Petilil,,,
039,Pladea Champions,Brassius,Lilligant,,,
039,Pladea Champions,Brassius,Smoliv,,,
039,Pladea Champions,Brassius,Arboliva,,,
039,Pladea Champions,Brassius,Sudowoodo,,,
039,Pladea Champions,Brassius,Breloom,,,
039,Pladea Champions,Brassius,Tsareena,,,
039,Pladea Champions,Brassius,Vileplume,,,
039,Pladea Champions,Iono,Wattrel,,,
039,Pladea Champions,Iono,Kilowattrel,,,
039,Pladea Champions,Iono,Bellibolt,,,
039,Pladea Champions,Iono,Luxio,,,
039,Pladea Champions,Iono,Mismagius,,,
039,Pladea Champions,Iono,Electrode,,,
039,Pladea Champions,Iono,Luxray,,,
039,Pladea Champions,Iono,Electivire,,,
039,Pladea Champions,Kofu,Veluza,,,
039,Pladea Champions,Kofu,Wugtrio,,,
039,Pladea Champions,Kofu,Crabominable,,,
039,Pladea Champions,Kofu,Pelipper,,,
039,Pladea Champions,Kofu,Clawitzer,,,
039,Pladea Champions,Kofu,Feraligatr,,,
039,Pladea Champions,Larry,Komala,,,
039,Pladea Champions,Larry,Dudunsparce,,,
039,Pladea Champions,Larry,Staraptor,,,
039,Pladea Champions,Larry,Oinkologne,,,
039,Pladea Champions,Larry,Braviary,,,
039,Pladea Champions,Ryme,Banette,,,
039,Pladea Champions,Ryme,Mimikyu,,,
039,Pladea Champions,Ryme,Houndstone,,,
039,Pladea Champions,Ryme,Toxtricity,,,
039,Pladea Champions,Ryme,Spiritomb,,,
039,Pladea Champions,Ryme,Golurk,,,
039,Pladea Champions,Tulip,Farigiraf,,,
039,Pladea Champions,Tulip,Gardevoir,,,
039,Pladea Champions,Tulip,Espathra,,,
039,Pladea Champions,Tulip,Florges,,,
039,Pladea Champions,Tulip,Gallade,,,
039,Pladea Champions,Tulip,Delphox,,,
039,Pladea Champions,Grusha,Frosmoth,,,
039,Pladea Champions,Grusha,Beartic,,,
039,Pladea Champions,Grusha,Cetitan,,,
039,Pladea Champions,Grusha,Altaria,,,
039,Pladea Champions,Grusha,Weavile,,,
039,Pladea Champions,Grusha,Ninetales,,,
040,,Red,Poliwrath – Nyoro – Male,,,
040,,Red,Venusaur – Fusshii – Male,,,
040,,Red,Pikachu – Pika – Male,,,
040,,Red,Snorlax – Gon – Male,,,
040,,Red,Gyarados – Gyara – Male,,,
040,,Red,Aerodactyl – Pte – Male,,,
040,,Red,Espeon – Vui – Male,,,
040,,Red,Nidorino – Dori – Male,,,
040,,Red,Diglett – Dig – Male,,,
040,,Red,Sandshrew – San – Male,,,
040,,Red,Krabby – Cra – Female,,,
040,,Green,Wigglytuff – Puriri – Female,,,
040,,Green,Blastoise – Kame-chan – Male,,,
040,,Green,Ditto – Meta-chan,,,
040,,Green,Clefable – Pikkun – Male,,,
040,,Green,Nidoqueen – Nido-chan – Female,,,
040,,Green,Jigglypuff – Ririri – Female,,,
040,,Green,Abra – Kee-chan – Female,,,
040,,Yellow,Rattatac – Rattchan – Male,,,
040,,Yellow,Dodrio – Dodosuke – Male,,,
040,,Yellow,Golem – Golosuke – Male,,,
040,,Yellow,Omastar – Omsuke – Male,,,
040,,Yellow,Butterfree – Piisuke – Male,,,
040,,Yellow,Pikachu – Chuchu – Female,,,
040,,Gold,Ambipom – Etaro – Male,,,
040,,Gold,Politoed – Nyotaro – Male,,,
040,,Gold,Typhlosion – Bakutaro – Male,,,
040,,Gold,Sunflora – Kimataro – Female,,,
040,,Gold,Sudowoodo – Utaro – Male,,,
040,,Gold,Togekiss – Togetaro – Male,,,
040,,Gold,Pichu – Pich – Male,,,
040,,Gold,Mantine – Mantaro – Male,,,
040,,Crystal,Smoochum – Mupyon – Female,,,
040,,Crystal,Arcanine – Winpyon – Male,,,
040,,Crystal,Parasect – Parapyon – Female,,,
040,,Crystal,Cubone – Karapyon – Male,,,
040,,Crystal,Hitmonchan – Ebipyon – Male,,,
040,,Crystal,Xatu – Naipyon – Female,,,
040,,Crystal,Meganium – Megapyon – Male,,,
040,,Crystal,Mr. Mime – Baripyon – Female,,,
040,,Ruby,Mightyena – Nana – Female,,,
040,,Ruby,Delcatty – Coco – Female,,,
040,,Ruby,Gardevoir – Ruru – Female,,,
040,,Ruby,Swampert – Zuzu – Male,,,
040,,Ruby,Milotic – Mimi – Female,,,
040,,Ruby,Castform – Popo – Female,,,
040,,Sapphire,Aggron – Dorara – Male,,,
040,,Sapphire,Blaziken – Chamo – Female,,,
040,,Sapphire,Wailord – Eruru – Male,,,
040,,Sapphire,Tropius – Tororo – Male,,,
040,,Sapphire,Donphan – Fadodo – Male,,,
040,,Sapphire,Gallade – Kiruru – Male,,,
040,,Sapphire,Relicanth – Jirara – Male,,,
040,,Diamond,Munchlax – Bee – Male,,,
040,,Diamond,Torterra – Ruu – Male,,,
040,,Diamond,Bastiodon – Puu – Male,,,
040,,Diamond,Lickilicky – Rii – Male,,,
040,,Diamond,Mammoswine – Muu – Male,,,
040,,Diamond,Regigigas – Gii,,,
040,,Pearl,Chatot – Perahiko – Male,,,
040,,Pearl,Infernape – Saruhiko – Male,,,
040,,Pearl,Luxray – Torahiko – Male,,,
040,,Pearl,Buizel – Selhiko – Male,,,
040,,Pearl,Tauros – Taurohiko – Male,,,
040,,Pearl,Diglett – Dighiko – Male,,,
040,,Black,Braviary – Warr – Male,,,
040,,Black,Musharna – Musha – Male,,,
040,,Black,Emboar – Buoh – Male,,,
040,,Black,Galvantula – Tula – Male,,,
040,,Black,Carracosta – Goura – Male,,,
040,,White,Serperior – Amanda – Female,,,
040,,White,Deerling – Jessica – Female,,,
040,,White,Stunfisk – Dorothy – Female,,,
040,,White,Alomomola – Nancy – Female,,,
040,,White,Duosion – Yunibo – Male,,,
040,,White,Vullaby – Barbara – Female,,,
040,,White,Tepig – Bubu – Female,,,
040,,Blake,Kabutops – Kabutomaru – Male,,,
040,,Blake,Gliscor – Liomaru – Male,,,
040,,Whitley,Foongus – Dake-chan – Male,,,
040,,X,Kangaskhan – Garu – Female,,,
040,,X,Chesnaught – Marisso – Male,,,
040,,X,Charizard – Salamè – Male,,,
040,,X,Manectric – Élec – Male,,,
040,,X,Gengar – Lasma – Male,,,
040,,X,Pinsir – Rute – Male,,,
040,,Y,Fletchinder – Yako-chan – Female,,,
040,,Y,Sylveon – Vuivui – Female,,,
040,,Y,Greninja – Kerokero – Male,,,
040,,Y,Rhyhorn – Saisai – Male,,,
040,,Y,Absol – Solsol – Male,,,
040,,Y,Xerneas – Xerxer,,,
040,,Sun,Meowth – Dollar – Male,,,
040,,Sun,Incineroar – En – Male,,,
040,,Sun,Wishiwashi – Baht – Male,,,
040,,Sun,Mimikyu – Franc – Male,,,
040,,Sun,Crabominable – Dong – Male,,,
040,,Sun,Stakataka – Lei,,,
040,,Henry,Sirfetch’d – Ransun – Male,,,
040,,Henry,Rillaboom – Sutikkun – Male,,,
040,,Henry,Gurdurr – Tekkotsun – Male,,,
040,,Henry,Oranguru – Gunbain – Male,,,
040,,Henry,Mr. Rime – Kayne – Male,,,
040,,Casey,Cinderace – Bit – Male,,,
040,,Casey,Arrokuda – Kilo – Male,,,
040,,Casey,Toxtricity – Tera – Male,,,
040,,Casey,Eiscue – Peta – Male,,,
040,,Casey,Falinks – Giga,,,
040,,Casey,Stunfisk – Mega – Male,,,
041,,Swablu,,,,
041,,Zigzagoon,,,,
041,,Skitty,,,,
041,,Pichu,,,,
042,,Makuhita,,,,
042,,Bayleef,,,,
042,,Quilava,,,,
042,,Croconaw,,,,
042,,Flaaffy,,,,
042,,Misdreavus,,,,
042,,Noctowl,,,,
042,,Quagsire,,,,
042,,Skiploom,,,,
042,,Slugma,,,,
042,,Furret,,,,
042,,Yanma,,,,
042,,Remoraid,,,,
042,,Mantine,,,,
042,,Qwilfish,,,,
042,,Meditite,,,,
042,,Dunsparce,,,,
042,,Swablu,,,,
042,,Sudowoodo,,,,
042,,Hitmontop,,,,
042,,Entei,,,,
042,,Ledian,,,,
042,,Suicune,,,,
042,,Gligar,,,,
042,,Stantler,,,,
042,,Piloswine,,,,
042,,Sneasel,,,,
042,,Aipom,,,,
042,,Murkrow,,,,
042,,Forretress,,,,
042,,Ariados,,,,
042,,Granbull,,,,
042,,Vibrava,,,,
042,,Raikou,,,,
042,,Sunflora,,,,
042,,Delibird,,,,
042,,Heracross,,,,
042,,Skarmory,,,,
042,,Miltank,,,,
042,,Absol,,,,
042,,Houndoom,,,,
042,,Tropius,,,,
042,,Metagross,,,,
042,,Tyranitar,,,,
042,,Smeargle,,,,
042,,Ursaring,,,,
042,,Shuckle,,,,
042,,Togetic,,,,
043,,Eevee,,,,
043,,Hoppip,,,,
043,,Phanpy,,,,
043,,Surskit,,,,
043,,Zubat,,,,
043,,Aron,,,,
043,,Wooper,,,,
043,,Sandshrew,,,,
043,,Gligar,,,,
043,,Trapinch,,,,
043,,Togepi,,,,
043,,Chikorita,,,,
043,,Cyndaquil,,,,
043,,Totodile,,,,
043,,Elekid,,,,
043,,Meditite,,,,
043,,Shuckle,,,,
043,,Larvitar,,,,
051,Introduced in X and Y,Venusaur,,,,
051,Introduced in X and Y,Charizard,,,,
051,Introduced in X and Y,Blastoise,,,,
051,Introduced in X and Y,Alakazam,,,,
051,Introduced in X and Y,Gengar,,,,
051,Introduced in X and Y,Kangaskhan,,,,
051,Introduced in X and Y,Pinsir,,,,
051,Introduced in X and Y,Gyarados,,,,
051,Introduced in X and Y,Aerodactyl,,,,
051,Introduced in X and Y,Ampharos,,,,
051,Introduced in X and Y,Scizor,,,,
051,Introduced in X and Y,Heracross,,,,
051,Introduced in X and Y,Houndoom,,,,
051,Introduced in X and Y,Tyranitar,,,,
051,Introduced in X and Y,Blaziken,,,,
051,Introduced in X and Y,Gardevoir,,,,
051,Introduced in X and Y,Mawile,,,,
051,Introduced in X and Y,Aggron,,,,
051,Introduced in X and Y,Medicham,,,,
051,Introduced in X and Y,Manetric,,,,
051,Introduced in X and Y,Banette,,,,
051,Introduced in X and Y,Absol,,,,
051,Introduced in X and Y,Latias,,,,
051,Introduced in X and Y,Latios,,,,
051,Introduced in X and Y,Garchomp,,,,
051,Introduced in X and Y,Lucario,,,,
051,Introduced in X and Y,Abomasnow,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Beedrill,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Pidgeot,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Slowbro,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Steelix,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Sceptile,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Swampert,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Sableye,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Sharpedo,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Camerupt,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Altaria,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Glalie,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Salamence,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Metagross,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Lopunny,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Gallade,,,,
051,Introduced in Omega Ruby and Alpha Sapphire,Audino,,,,
051,Introduced in Legends: Z-A,Raichu,,,,
051,Introduced in Legends: Z-A,Clefable,,,,
051,Introduced in Legends: Z-A,Victreebel,,,,
051,Introduced in Legends: Z-A,Starmie,,,,
051,Introduced in Legends: Z-A,Dragonite,,,,
051,Introduced in Legends: Z-A,Meganium,,,,
051,Introduced in Legends: Z-A,Feraligatr,,,,
051,Introduced in Legends: Z-A,Skarmory,,,,
051,Introduced in Legends: Z-A,Chimecho,,,,
051,Introduced in Legends: Z-A,Absol,,,,
051,Introduced in Legends: Z-A,Staraptor,,,,
051,Introduced in Legends: Z-A,Garchomp,,,,
051,Introduced in Legends: Z-A,Lucario,,,,
051,Introduced in Legends: Z-A,Froslass,,,,
051,Introduced in Legends: Z-A,Heatran,,,,
051,Introduced in Legends: Z-A,Darkrai,,,,
051,Introduced in Legends: Z-A,Emboar,,,,
051,Introduced in Legends: Z-A,Excadrill,,,,
051,Introduced in Legends: Z-A,Scolipede,,,,
051,Introduced in Legends: Z-A,Scrafty,,,,
051,Introduced in Legends: Z-A,Eelektross,,,,
051,Introduced in Legends: Z-A,Chandelure,,,,
051,Introduced in Legends: Z-A,Golurk,,,,
051,Introduced in Legends: Z-A,Chesnaught,,,,
051,Introduced in Legends: Z-A,Delphox,,,,
051,Introduced in Legends: Z-A,Greninja,,,,
051,Introduced in Legends: Z-A,Pyroar,,,,
051,Introduced in Legends: Z-A,Meowstic,,,,
051,Introduced in Legends: Z-A,Malamar,,,,
051,Introduced in Legends: Z-A,Barbaracle,,,,
051,Introduced in Legends: Z-A,Dragalgae,,,,
051,Introduced in Legends: Z-A,Hawlucha,,,,
051,Introduced in Legends: Z-A,Crabominable,,,,
051,Introduced in Legends: Z-A,Golisopod,,,,
051,Introduced in Legends: Z-A,Drampa,,,,
051,Introduced in Legends: Z-A,Falinks,,,,
051,Introduced in Legends: Z-A,Scovillain,,,,
051,Introduced in Legends: Z-A,Glimmora,,,,
051,Introduced in Legends: Z-A,Tatsugiri (Curly Form),,,,
051,Introduced in Legends: Z-A,Tatsugiri (Droopy Form),,,,
051,Introduced in Legends: Z-A,Tatsugiri (Stretchy Form),,,,
051,Introduced in Legends: Z-A,Baxcalibur,,,,
052,,Rattata,"Gold , Silver , Crystal",Dude Route 29,,
052,,Poochyena,"Ruby , Sapphire",Starter Battle,,
052,,Zigzagoon,Emerald,Starter Battle,,
052,,Zigzagoon,"Ruby , Sapphire , Emerald",Wally Capture Tutorial,,
052,,Ralts,"Ruby , Sapphire , Emerald",Wally Capture,,
052,,Weedle,"FireRed , LeafGreen",Old man,,
052,,Rattata,"FireRed , LeafGreen",Teachy TV,,
052,,Poliwag,"FireRed , LeafGreen",Teachy TV,,
052,,Butterfree,"FireRed , LeafGreen",Teachy TV,,
052,,Pidgey,"FireRed , LeafGreen",Teachy TV,,
052,,Oddish,"FireRed , LeafGreen",Teachy TV,,
052,,Jigglypuff,"FireRed , LeafGreen",Teachy TV,,
052,,Marowak,"FireRed , LeafGreen",Lavender Tower ghost,,
052,,Starly,"Diamond , Pearl",Starter Battle,,
052,,Mincinno,"Black , White",Game Introduction,,
052,,Mincinno,"Black , White",Catching Tutorial,,
052,,Patrat,"Black , White",Catching Tutorial,,
052,,Cincinno,"Black2 , White2",Game Introduction,,
052,,Lilipup,"Black2 , White2",Catching Tutorial,,
052,,Purrloin,"Black2 , White2",Bianca Capture,,
052,,Fletchling,"X , Y",Capture Tutorial Used Pokémon,,
052,,Bunnelby,"X , Y",Capture Tutorial Captured Pokémon,,
052,,Shellder,"Scarlet , Violet",Arven Pokémon Against Titan,,
052,,Nacli,"Scarlet , Violet",Arven Pokémon Against Titan,,
052,,Toadscool,"Scarlet , Violet",Arven Pokémon Against Titan,,
052,,Scovillain,"Scarlet , Violet",Arven Pokémon Against Titan,,
052,,Greedent,"Scarlet , Violet",Arven Pokémon Against Titan,,
053,,Sun & Moon,Day,Place,UltraSun & UltraMoon,
053,,Totodile,Monday,Seaward Cave,Squirtle,
053,,Spheal,Monday,Route 7,Spheal,
053,,Swinub,Monday,Tapu Village,Swinub,
053,,Conkeldurr,Monday,Poni Plains,Aggron,
053,,Deino,Tuesday,Ten Carat Hill,Onix,
053,,Luxio,Tuesday,Route 8,Combusken,
053,,Duosion,Tuesday,Roule 16,Prinplup,
053,,Togekiss,Tuesday,Poni Gauntlet,Rotom,
053,,Horsea,Wednesday,Kala’e Bay,Horsea,
053,,Honedge,Wednesday,Akala Outskirts,Honedge,
053,,Roselia,Wednesday,Ula’ula Meadow,Grotle,
053,,Leavanny,Wednesday,Poni Meadow,Leavanny,
053,,Klink,Thursday,Hau’oli City,Scatterbug,
053,,Serperior,Thursday,Exeggutor Island,Chesnaught,
053,,Venipede,Thursday,Route 4,Beedrill,
053,,Staravia,Thursday,Route 10,Pidgeot,
053,,Chikorita,Friday,Route 2,Bulbasaur,
